Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	boosted_by	UniqueSpec	UniqueSpecSum	UniqueAvgSpec	PreySequenceLength	UniProtID
AFDN_NBF	9987	HNRNPDL	36|53	89	44.5	2	0|0|0|0|0|0|0|0|7|0|0|5|0|0|0|0|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	6.19	22.25	0		5|6	11	5.5	1000	A0A087WUK2_HUMAN
AFDN_NBF	64783	RBM15	46|42	88	44	2	2|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	6.3	29.33	0		14|14	28	14	1000	RBM15_HUMAN
AFDN_NBF	10659	CELF2	47|40	87	43.5	2	0|0|5|0|0|0|0|0|0|0|0|7|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	8.59	29	0		7|7	14	7	1000	A0A0J9YX66_HUMAN
AFDN_NBF	26528	DAZAP1	56|30	86	43	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	45.33	430	0		4|3	7	3.5	1000	K7EK33_HUMAN
AFDN_NBF	22913	RALY	44|41	85	42.5	2	0|0|6|0|0|0|0|0|2|10|8|10|0|0|0|0|6|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	7.68	8.67	0		10|9	19	9.5	1000	Q5QPL9_HUMAN
AFDN_NBF	24148	PRPF6	44|41	85	42.5	2	0|10|13|10|0|0|0|0|8|8|12|23|0|0|4|0|8|17|0|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.99	1	0.99	1	0.99	4.35	3.66	0		13|13	26	13	1000	PRP6_HUMAN
AFDN_NBF	5546	PRCC	51|33	84	42	2	0|0|5|5|0|0|0|0|6|0|0|10|0|0|0|0|7|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	6.31	10.77	0		8|6	14	7	1000	PRCC_HUMAN
AFDN_NBF	607	BCL9	40|43	83	41.5	2	0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	200.42	415	0		20|20	40	20	1000	BCL9_HUMAN
AFDN_NBF	3182	HNRNPAB	40|42	82	41	2	3|5|6|0|0|0|0|0|7|13|0|16|0|0|0|0|0|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	4.13	6.61	0		10|9	19	9.5	1000	ROAA_HUMAN
AFDN_NBF	3189	HNRNPH3	47|35	82	41	2	0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	10.67	102.5	0		8|6	14	7	1000	HNRH3_HUMAN
AFDN_NBF	23759	PPIL2	40|38	78	39	2	0|7|12|9|0|0|0|0|16|6|13|20|4|5|3|0|15|9|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.99	1	0.99	1	0.99	4.23	3.39	0		13|10	23	11.5	1000	PPIL2_HUMAN
AFDN_NBF	56905	C15orf39	37|40	77	38.5	2	0|0|0|0|0|0|0|0|0|0|3|3|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	18.29	48.12	0		11|11	22	11	1000	CO039_HUMAN
AFDN_NBF	64397	ZNF106	42|33	75	37.5	2	3|4|4|0|0|0|0|0|11|0|5|18|0|0|0|0|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.94	0.97	0.94	0.97	0.94	2.35	5.95	0.01		12|11	23	11.5	1000	A0A0C4DGM5_HUMAN
AFDN_NBF	7756	ZNF207	30|41	71	35.5	2	0|0|9|4|0|0|0|0|13|0|10|8|0|6|0|0|9|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.99	1	0.99	1	0.99	4.49	5.3	0		3|3	6	3	1000	ZN207_HUMAN
AFDN_NBF	84445	LZTS2	51|20	71	35.5	2	0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	7.04	50.71	0		11|5	16	8	1000	LZTS2_HUMAN
AFDN_NBF	25962	VIRMA	31|39	70	35	2	0|0|0|7|0|0|0|0|5|3|0|15|0|0|0|0|4|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	3.79	9.21	0		12|14	26	13	1000	VIR_HUMAN
AFDN_NBF	8683	SRSF9	39|31	70	35	2	3|9|0|0|0|0|0|0|0|12|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	4.06	13.46	0		8|6	14	7	1000	SRSF9_HUMAN
AFDN_NBF	10658	CELF1	37|28	65	32.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	42.43	325	0		6|7	13	6.5	1000	G5EA30_HUMAN
AFDN_NBF	57661	PHRF1	36|28	64	32	2	0|0|6|0|0|0|0|0|2|0|0|12|0|0|0|0|5|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.97	0.98	0.97	0.98	0.97	2.97	8.42	0		7|7	14	7	1000	B7ZM65_HUMAN
AFDN_NBF	10482	NXF1	27|32	59	29.5	2	0|3|0|0|0|0|0|0|0|8|0|5|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	5.41	14.05	0		7|10	17	8.5	1000	B4E227_HUMAN
AFDN_NBF	11338	U2AF2	30|29	59	29.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	43.88	295	0		5|6	11	5.5	1000	U2AF2_HUMAN
AFDN_NBF	80139	ZNF703	27|28	55	27.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	40.97	275	0		6|6	12	6	1000	ZN703_HUMAN
AFDN_NBF	55599	RNPC3	34|16	50	25	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	24.79	250	0		8|4	12	6	1000	RNPC3_HUMAN
AFDN_NBF	79171	RBM42	27|23	50	25	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	35.13	250	0		4|5	9	4.5	1000	RBM42_HUMAN
AFDN_NBF	7073	TIAL1	23|26	49	24.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	35.13	245	0		4|4	8	4	1000	TIAR_HUMAN
AFDN_NBF	9794	MAML1	22|24	46	23	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	33.66	230	0		6|8	14	7	1000	MAML1_HUMAN
AFDN_NBF	10084	PQBP1	23|19	42	21	2	0|0|0|0|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	5.03	35	0		4|4	8	4	1000	PQBP1_HUMAN
AFDN_NBF	6631	SNRPC	22|20	42	21	2	0|0|0|0|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	5.22	35	0		4|2	6	3	1000	RU1C_HUMAN
AFDN_NBF	5356	PLRG1	26|15	41	20.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	23.3	205	0		7|6	13	6.5	1000	B7Z982_HUMAN
AFDN_NBF	58155	PTBP2	25|16	41	20.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	24.79	205	0		6|5	11	5.5	1000	A0A6Q8PFE6_HUMAN
AFDN_NBF	405	ARNT	17|23	40	20	2	0|0|0|0|0|0|0|0|6|0|9|7|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.94	0.97	0.94	0.97	0.94	2.33	8	0.01		6|6	12	6	1000	ARNT_HUMAN
AFDN_NBF	80004	ESRP2	24|16	40	20	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	24.79	200	0		7|7	14	7	1000	ESRP2_HUMAN
AFDN_NBF	9410	SNRNP40	21|19	40	20	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	29.24	200	0		7|6	13	6.5	1000	SNR40_HUMAN
AFDN_NBF	64895	PAPOLG	13|26	39	19.5	2	0|0|0|0|0|0|0|0|0|4|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.99	0.96	0.99	0.96	2.62	16.25	0		5|7	12	6	1000	A0A0C4DH56_HUMAN
AFDN_NBF	29894	CPSF1	21|16	37	18.5	2	0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	5.85	46.25	0		7|6	13	6.5	1000	CPSF1_HUMAN
AFDN_NBF	51593	SRRT	20|17	37	18.5	2	0|0|0|0|0|0|0|0|0|0|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.89	23.12	0		6|5	11	5.5	1000	SRRT_HUMAN
AFDN_NBF	55225	RAVER2	23|14	37	18.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	21.8	185	0		4|3	7	3.5	1000	RAVR2_HUMAN
AFDN_NBF	6626	SNRPA	17|18	35	17.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	26.28	175	0		2|3	5	2.5	1000	SNRPA_HUMAN
AFDN_NBF	3209	HOXA13	18|13	31	15.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	20.29	155	0		2|2	4	2	1000	HXA13_HUMAN
AFDN_NBF	58490	RPRD1B	14|16	30	15	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	21.8	150	0		3|4	7	3.5	1000	RPR1B_HUMAN
AFDN_NBF	6625	SNRNP70	17|13	30	15	2	6|0|0|0|0|0|0|0|0|10|0|0|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.88	0.92	0.88	0.92	0.88	1.65	7.14	0.01		5|5	10	5	1000	RU17_HUMAN
AFDN_NBF	10978	CLP1	14|15	29	14.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	21.8	145	0		3|3	6	3	1000	CLP1_HUMAN
AFDN_NBF	6191	RPS4X	11|18	29	14.5	2	0|0|0|0|0|0|0|0|5|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.91	0.96	0.91	0.96	0.91	1.87	10.36	0.01		2|2	4	2	1000	RS4X_HUMAN
AFDN_NBF	84858	ZNF503	14|15	29	14.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	21.8	145	0		4|4	8	4	1000	ZN503_HUMAN
AFDN_NBF	11097	NUP42	13|14	27	13.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	20.29	135	0		4|4	8	4	1000	B4DT96_HUMAN
AFDN_NBF	23543	RBFOX2	12|15	27	13.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	18.78	135	0		5|4	9	4.5	1000	RFOX2_HUMAN
AFDN_NBF	91746	YTHDC1	14|12	26	13	2	2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.85	18.57	0		4|3	7	3.5	1000	J3QR07_HUMAN
AFDN_NBF	57479	PRR12	19|6	25	12.5	2	0|0|0|0|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.93	0.99	0.93	0.99	0.93	1.85	20.83	0.01		6|4	10	5	1000	PRR12_HUMAN
AFDN_NBF	84872	ZC3H10	14|9	23	11.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	14.17	115	0		4|3	7	3.5	1000	ZC3HA_HUMAN
AFDN_NBF	6929	TCF3	11|11	22	11	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	17.25	110	0		4|4	8	4	1000	A0A0A0MRB7_HUMAN
AFDN_NBF	7307	U2AF1	10|12	22	11	2	0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	4.01	27.5	0		2|2	4	2	1000	Q7Z780_HUMAN
AFDN_NBF	83637	ZMIZ2	8|13	21	10.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	12.61	105	0		2|3	5	2.5	1000	E7EWM3_HUMAN
AFDN_NBF	26993	AKAP8L	12|7	19	9.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	11.03	95	0		4|2	6	3	1000	AKP8L_HUMAN
AFDN_NBF	80209	PROSER1	9|10	19	9.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	14.17	95	0		2|3	5	2.5	1000	Q5JS36_HUMAN
AFDN_NBF	10179	RBM7	14|4	18	9	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	6.11	90	0		4|3	7	3.5	1000	G3V1T9_HUMAN
AFDN_NBF	23135	KDM6B	7|11	18	9	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	11.03	90	0		3|4	7	3.5	1000	KDM6B_HUMAN
AFDN_NBF	6234	RPS28	8|10	18	9	2	0|0|0|0|0|0|0|0|0|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.87	0.89	0.87	0.89	0.87	1.67	8.18	0.01		2|2	4	2	1000	RS28_HUMAN
AFDN_NBF	8175	SF3A2	7|11	18	9	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	11.03	90	0		2|3	5	2.5	1000	SF3A2_HUMAN
AFDN_NBF	8648	NCOA1	5|12	17	8.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	7.79	85	0		2|5	7	3.5	1000	NCOA1_HUMAN
AFDN_NBF	54502	RBM47	8|8	16	8	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	12.61	80	0		3|3	6	3	1000	RBM47_HUMAN
AFDN_NBF	142678	MIB2	9|6	15	7.5	2	0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.99	1	0.99	1	0.99	4.46	37.5	0		3|2	5	2.5	1000	MIB2_HUMAN
AFDN_NBF	221092	HNRNPUL2	5|10	15	7.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	7.79	75	0		3|4	7	3.5	1000	HNRL2_HUMAN
AFDN_NBF	23518	R3HDM1	9|5	14	7	2	0|0|0|0|0|0|0|0|0|2|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.93	0.99	0.93	0.99	0.93	1.98	14	0.01		3|3	6	3	1000	R3HD1_HUMAN
AFDN_NBF	64319	FBRS	7|7	14	7	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	11.03	70	0		2|2	4	2	1000	J3KNZ9_HUMAN
AFDN_NBF	9442	MED27	5|9	14	7	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	7.79	70	0		2|3	5	2.5	1000	MED27_HUMAN
AFDN_NBF	8106	PABPN1	6|7	13	6.5	2	0|0|0|3|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.87	0.9	0.87	0.9	0.87	1.73	9.29	0.01		2|2	4	2	1000	B4DEH8_HUMAN
AFDN_NBF	9349	RPL23	5|8	13	6.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	7.79	65	0		2|2	4	2	1000	J3KTJ3_HUMAN
AFDN_NBF	9491	PSMF1	4|8	12	6	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	6.11	60	0		2|2	4	2	1000	Q5QPM7_HUMAN
AFDN_NBF	23567	ZNF346	4|6	10	5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	6.11	50	0		3|3	6	3	1000	B7Z4J8_HUMAN
AFDN_NBF	57666	FBRSL1	3|5	8	4	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.99	1	0.99	1	0.99	4.36	40	0		2|2	4	2	1000	FBSL_HUMAN
AFDN_NBF	57597	BAHCC1	4|3	7	3.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.99	1	0.99	1	0.99	4.36	35	0		2|2	4	2	1000	F8WBW8_HUMAN
ATRX_CBF	1616	DAXX	27|30	57	28.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	40.97	285	0		7|6	13	6.5	1000	Q4VX54_HUMAN
ATRX_CBF	6299	SALL1	21|26	47	23.5	2	0|0|0|0|0|0|0|0|7|0|0|8|0|0|0|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.97	0.98	0.97	0.98	0.97	3.06	10.22	0		3|5	8	4	1000	SALL1_HUMAN
ATRX_CBF	57659	ZBTB4	15|12	27	13.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	18.78	135	0		3|2	5	2.5	1000	ZBTB4_HUMAN
ATRX_CBF	79776	ZFHX4	13|11	24	12	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	17.25	120	0		3|3	6	3	1000	E7EVZ1_HUMAN
ATRX_NBF	85395	SLX9	178|166	344	172	2	0|8|49|47|0|0|0|2|37|0|55|50|0|0|0|0|31|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	5.64	5.48	0		13|9	22	11	1000	SLX9_HUMAN
ATRX_NBF	64925	CCDC71	56|61	117	58.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	82.71	585	0		8|9	17	8.5	1000	CCD71_HUMAN
ATRX_NBF	22880	MORC2	28|26	54	27	2	0|6|4|9|0|0|0|0|13|5|0|17|0|0|0|0|0|7|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.87	0.9	0.87	0.9	0.87	1.62	4.22	0.01		6|5	11	5.5	1000	MORC2_HUMAN
ATRX_NBF	1616	DAXX	16|8	24	12	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	12.61	120	0		4|2	6	3	1000	Q4VX54_HUMAN
ATRX_NBF	55272	IMP3	12|12	24	12	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	18.78	120	0		2|2	4	2	1000	IMP3_HUMAN
ATRX_NBF	1894	ECT2	4|5	9	4.5	2	2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.98	0.96	0.98	0.96	2.87	22.5	0		2|2	4	2	1000	ECT2_HUMAN
BMI1_CBF	84733	CBX2	192|142	334	167	2	0|0|2|0|0|0|0|0|4|0|0|8|0|0|0|0|3|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	32.89	72.61	0		21|17	38	19	1000	CBX2_HUMAN
BMI1_CBF	55818	KDM3A	183|147	330	165	2	14|25|27|12|0|3|2|7|35|22|27|31|0|12|5|0|21|10|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	29.24	7.3	0		29|24	53	26.5	1000	KDM3A_HUMAN
BMI1_CBF	57332	CBX8	170|143	313	156.5	2	0|0|0|0|0|0|0|0|0|0|6|0|0|0|0|0|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	21.75	120.38	0		15|12	27	13.5	1000	CBX8_HUMAN
BMI1_CBF	6045	RNF2	145|99	244	122	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	143.87	1220	0		9|9	18	9	1000	RING2_HUMAN
BMI1_CBF	8535	CBX4	126|86	212	106	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	125.43	1060	0		14|9	23	11.5	1000	CBX4_HUMAN
BMI1_CBF	1911	PHC1	111|70	181	90.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	102.68	905	0		13|9	22	11	1000	PHC1_HUMAN
BMI1_CBF	80012	PHC3	90|70	160	80	2	8|11|23|7|0|0|0|0|13|11|16|17|0|0|0|0|6|13|0|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	24.25	6.15	0		11|7	18	9	1000	B4DTC4_HUMAN
BMI1_CBF	1912	PHC2	72|38	110	55	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	56.9	550	0		9|7	16	8	1000	A0A0A0MSI2_HUMAN
